# section number, section starts at line, paragraphs in this section, tables in this section, lists in this section.
1. start:10 paragraphs:1, tables:0, lists:0
8.3.6. start:1184 paragraphs:1, tables:0, lists:0

8.4. start:1189 paragraphs:3, tables:0, lists:0

9. start:1200 paragraphs:0, tables:0, lists:0

9.1. start:1202 paragraphs:2, tables:0, lists:0

9.2. start:1208 paragraphs:3, tables:0, lists:0

9.3. start:1217 paragraphs:8, tables:0, lists:0

9.4. start:1250 paragraphs:1, tables:0, lists:0

9.5. start:1254 paragraphs:1, tables:0, lists:0

10. start:1257 paragraphs:1, tables:0, lists:0

10.1. start:1261 paragraphs:3, tables:0, lists:0

10.2. start:1271 paragraphs:2, tables:0, lists:0

10.3. start:1278 paragraphs:1, tables:0, lists:0

10.4. start:1283 paragraphs:2, tables:0, lists:1

10.5. start:1296 paragraphs:2, tables:0, lists:0

10.6. start:1303 paragraphs:2, tables:0, lists:0

10.7. start:1309 paragraphs:2, tables:0, lists:0

11. start:1317 paragraphs:1, tables:0, lists:0

11.1. start:1320 paragraphs:5, tables:3, lists:0

11.2. start:1381 paragraphs:3, tables:1, lists:0

11.3. start:1413 paragraphs:3, tables:1, lists:0

11.4. start:1439 paragraphs:2, tables:1, lists:0

11.5. start:1459 paragraphs:5, tables:2, lists:1

11.6. start:1490 paragraphs:2, tables:1, lists:0

11.7. start:1507 paragraphs:2, tables:1, lists:0

11.8. start:1524 paragraphs:2, tables:1, lists:0

11.9. start:1554 paragraphs:2, tables:1, lists:0

11.10. start:1617 paragraphs:2, tables:1, lists:0

11.11. start:1630 paragraphs:2, tables:1, lists:0

11.12. start:1652 paragraphs:8, tables:3, lists:2

11.13. start:1731 paragraphs:8, tables:4, lists:1

11.14. start:1812 paragraphs:4, tables:1, lists:1

11.15. start:1860 paragraphs:3, tables:1, lists:0

12. start:1880 paragraphs:0, tables:0, lists:0

12.1. start:1882 paragraphs:2, tables:0, lists:0

13. start:1891 paragraphs:1, tables:0, lists:0

