# Structural comparison of pt_BR/userGuide.t2t against pt_BR/userGuide-newRevisions/14871/userGuide.t2t
en 1. start:10 paragraphs:2, tables:0, lists:0
pt_BR 7. start:560 paragraphs:3, tables:0, lists:1
en 7.1. start:576 paragraphs:5, tables:1, lists:1
pt_BR 7.1. start:577 paragraphs:5, tables:1, lists:1
en 8. start:598 paragraphs:2, tables:0, lists:0
pt_BR 8. start:599 paragraphs:2, tables:0, lists:0
en 8.1. start:605 paragraphs:3, tables:3, lists:0
pt_BR 8.1. start:606 paragraphs:3, tables:3, lists:0
en 8.2. start:693 paragraphs:3, tables:0, lists:0
pt_BR 8.2. start:694 paragraphs:3, tables:0, lists:0
en 9. start:708 paragraphs:3, tables:0, lists:0
pt_BR 9. start:709 paragraphs:3, tables:0, lists:0
en 9.1. start:722 paragraphs:3, tables:0, lists:0
pt_BR 9.1. start:723 paragraphs:3, tables:0, lists:0
en 10. start:733 paragraphs:1, tables:0, lists:0
pt_BR 10. start:734 paragraphs:1, tables:0, lists:0
en 10.1. start:736 paragraphs:0, tables:0, lists:0
pt_BR 10.1. start:737 paragraphs:0, tables:0, lists:0
en 10.1.1. start:738 paragraphs:2, tables:1, lists:0
pt_BR 10.1.1. start:739 paragraphs:2, tables:1, lists:0
en 10.1.2. start:751 paragraphs:1, tables:0, lists:0
pt_BR 10.1.2. start:752 paragraphs:1, tables:0, lists:0
en 10.1.2.1. start:758 paragraphs:1, tables:0, lists:0
pt_BR 10.1.2.1. start:759 paragraphs:1, tables:0, lists:0
en 10.1.3. start:764 paragraphs:1, tables:0, lists:0
pt_BR 10.1.3. start:765 paragraphs:1, tables:0, lists:0
en 10.2. start:770 paragraphs:0, tables:0, lists:0
pt_BR 10.2. start:771 paragraphs:0, tables:0, lists:0
en 10.2.1. start:772 paragraphs:2, tables:1, lists:0
pt_BR 10.2.1. start:773 paragraphs:2, tables:1, lists:0
en 10.2.2. start:785 paragraphs:1, tables:0, lists:1
pt_BR 10.2.2. start:786 paragraphs:1, tables:0, lists:1
en 10.2.3. start:807 paragraphs:1, tables:0, lists:0
pt_BR 10.2.3. start:808 paragraphs:1, tables:0, lists:0
en 10.2.4. start:813 paragraphs:1, tables:0, lists:0
pt_BR 10.2.4. start:814 paragraphs:1, tables:0, lists:0
en 10.2.5. start:819 paragraphs:1, tables:0, lists:0
pt_BR 10.2.5. start:820 paragraphs:1, tables:0, lists:0
en 10.3. start:825 paragraphs:0, tables:1, lists:0
pt_BR 10.3. start:826 paragraphs:0, tables:1, lists:0
en 10.4. start:831 paragraphs:1, tables:1, lists:0
pt_BR 10.4. start:832 paragraphs:1, tables:1, lists:0
en 10.5. start:841 paragraphs:0, tables:1, lists:0
pt_BR 10.5. start:842 paragraphs:0, tables:1, lists:0
en 10.6. start:847 paragraphs:0, tables:1, lists:0
pt_BR 10.6. start:848 paragraphs:0, tables:1, lists:0
en 10.7. start:854 paragraphs:1, tables:1, lists:0
pt_BR 10.7. start:855 paragraphs:1, tables:1, lists:0
en 10.8. start:861 paragraphs:4, tables:0, lists:0
pt_BR 10.8. start:862 paragraphs:4, tables:0, lists:0
en 10.8.1. start:878 paragraphs:1, tables:0, lists:0
pt_BR 10.8.1. start:879 paragraphs:1, tables:0, lists:0
en 10.8.2. start:886 paragraphs:3, tables:0, lists:1
pt_BR 10.8.2. start:887 paragraphs:3, tables:0, lists:1
en 10.9. start:900 paragraphs:1, tables:1, lists:0
pt_BR 10.9. start:901 paragraphs:1, tables:1, lists:0
en 11. start:908 paragraphs:1, tables:0, lists:0
pt_BR 11. start:909 paragraphs:1, tables:0, lists:0
en 11.1. start:916 paragraphs:3, tables:0, lists:0
pt_BR 11.1. start:917 paragraphs:3, tables:0, lists:0
en 11.1.1. start:931 paragraphs:14, tables:0, lists:2
pt_BR 11.1.1. start:932 paragraphs:14, tables:0, lists:2
en 11.1.2. start:1000 paragraphs:19, tables:0, lists:0
pt_BR 11.1.2. start:1001 paragraphs:19, tables:0, lists:0
en 11.1.3. start:1080 paragraphs:8, tables:0, lists:1
pt_BR 11.1.3. start:1081 paragraphs:8, tables:0, lists:1
en 11.1.4. start:1109 paragraphs:1, tables:1, lists:0
pt_BR 11.1.4. start:1110 paragraphs:1, tables:1, lists:0
en 11.1.5. start:1119 paragraphs:24, tables:0, lists:0
pt_BR 11.1.5. start:1120 paragraphs:24, tables:0, lists:0
en 11.1.6. start:1225 paragraphs:8, tables:0, lists:0
pt_BR 11.1.6. start:1226 paragraphs:8, tables:0, lists:0
en 11.1.7. start:1250 paragraphs:18, tables:0, lists:0
pt_BR 11.1.7. start:1251 paragraphs:18, tables:0, lists:0
en 11.1.8. start:1310 paragraphs:8, tables:0, lists:0
pt_BR 11.1.8. start:1311 paragraphs:8, tables:0, lists:0
en 11.1.11. start:1373 paragraphs:15, tables:0, lists:1
pt_BR 11.1.11. start:1373 paragraphs:14, tables:0, lists:0
en 11.1.12. start:1430 paragraphs:6, tables:0, lists:0
pt_BR 11.1.12. start:1429 paragraphs:6, tables:0, lists:0
en 11.1.13. start:1460 paragraphs:13, tables:0, lists:0
pt_BR 11.1.13. start:1458 paragraphs:13, tables:0, lists:0
en 11.1.14. start:1507 paragraphs:7, tables:0, lists:2
pt_BR 11.1.14. start:1505 paragraphs:7, tables:0, lists:2
en 11.1.15. start:1567 paragraphs:2, tables:0, lists:0
pt_BR 11.1.15. start:1565 paragraphs:2, tables:0, lists:0
en 11.2. start:1574 paragraphs:1, tables:0, lists:0
pt_BR 11.2. start:1572 paragraphs:1, tables:0, lists:0
en 11.2.1. start:1577 paragraphs:8, tables:0, lists:1
pt_BR 11.2.1. start:1575 paragraphs:8, tables:0, lists:1
en 11.2.2. start:1611 paragraphs:6, tables:0, lists:1
pt_BR 11.2.2. start:1610 paragraphs:6, tables:0, lists:1
en 11.2.3. start:1640 paragraphs:6, tables:0, lists:0
pt_BR 11.2.3. start:1638 paragraphs:6, tables:0, lists:0
en 11.3. start:1660 paragraphs:3, tables:1, lists:0
pt_BR 11.3. start:1658 paragraphs:3, tables:1, lists:0
en 11.4. start:1675 paragraphs:3, tables:0, lists:0
pt_BR 11.4. start:1674 paragraphs:3, tables:0, lists:0
en 11.4.1. start:1686 paragraphs:4, tables:0, lists:1
pt_BR 11.4.1. start:1685 paragraphs:4, tables:0, lists:1
en 11.4.2. start:1702 paragraphs:3, tables:0, lists:0
pt_BR 11.4.2. start:1701 paragraphs:3, tables:0, lists:0
en 11.4.3. start:1714 paragraphs:1, tables:0, lists:0
pt_BR 11.4.3. start:1713 paragraphs:1, tables:0, lists:0
en 12.2. start:1769 paragraphs:5, tables:0, lists:0
pt_BR 12.2. start:1769 paragraphs:4, tables:0, lists:0
en 12.3. start:1784 paragraphs:10, tables:0, lists:0
pt_BR 12.3. start:1780 paragraphs:10, tables:0, lists:0
en 12.4. start:1827 paragraphs:1, tables:0, lists:0
pt_BR 12.4. start:1820 paragraphs:1, tables:0, lists:0
en 12.5. start:1831 paragraphs:1, tables:0, lists:0
pt_BR 12.5. start:1825 paragraphs:1, tables:0, lists:0
en 13. start:1834 paragraphs:1, tables:0, lists:0
pt_BR 13. start:1828 paragraphs:1, tables:0, lists:0
en 13.1. start:1838 paragraphs:3, tables:0, lists:0
pt_BR 13.1. start:1832 paragraphs:3, tables:0, lists:0
en 13.2. start:1848 paragraphs:2, tables:0, lists:0
pt_BR 13.2. start:1842 paragraphs:2, tables:0, lists:0
en 13.3. start:1855 paragraphs:1, tables:0, lists:0
pt_BR 13.3. start:1849 paragraphs:1, tables:0, lists:0
en 13.4. start:1860 paragraphs:2, tables:0, lists:1
pt_BR 13.4. start:1854 paragraphs:2, tables:0, lists:1
en 13.5. start:1873 paragraphs:3, tables:0, lists:0
pt_BR 13.5. start:1867 paragraphs:3, tables:0, lists:0
en 13.6. start:1884 paragraphs:2, tables:0, lists:0
pt_BR 13.6. start:1878 paragraphs:2, tables:0, lists:0
en 14. start:1891 paragraphs:1, tables:0, lists:0
pt_BR 14. start:1885 paragraphs:1, tables:0, lists:0
en 14.1. start:1894 paragraphs:5, tables:3, lists:0
pt_BR 14.1. start:1888 paragraphs:6, tables:3, lists:0
en 14.2. start:1955 paragraphs:4, tables:1, lists:0
pt_BR 14.2. start:1953 paragraphs:4, tables:1, lists:0
en 14.3. start:2008 paragraphs:3, tables:1, lists:1
pt_BR 14.3. start:2006 paragraphs:3, tables:1, lists:1
en 14.4. start:2042 paragraphs:2, tables:1, lists:0
pt_BR 14.4. start:2040 paragraphs:2, tables:1, lists:0
en 14.5. start:2062 paragraphs:6, tables:2, lists:1
pt_BR 14.5. start:2060 paragraphs:6, tables:2, lists:1
en 14.6. start:2098 paragraphs:2, tables:1, lists:0
pt_BR 14.6. start:2096 paragraphs:2, tables:1, lists:0
en 14.7. start:2115 paragraphs:2, tables:1, lists:0
pt_BR 14.7. start:2114 paragraphs:2, tables:1, lists:0
en 14.12. start:2359 paragraphs:8, tables:4, lists:1
pt_BR 14.12. start:2359 paragraphs:7, tables:4, lists:1
en 14.13. start:2442 paragraphs:9, tables:3, lists:1
pt_BR 14.13. start:2445 paragraphs:9, tables:3, lists:1
en 14.14. start:2534 paragraphs:3, tables:1, lists:1
pt_BR 14.14. start:2536 paragraphs:3, tables:1, lists:1
en 14.15. start:2569 paragraphs:1, tables:1, lists:0
pt_BR 14.15. start:2571 paragraphs:1, tables:1, lists:0
en 14.16. start:2579 paragraphs:3, tables:1, lists:0
pt_BR 14.16. start:2581 paragraphs:3, tables:1, lists:0
en 14.17. start:2663 paragraphs:3, tables:1, lists:0
pt_BR 14.17. start:2665 paragraphs:3, tables:1, lists:0
en 15. start:2683 paragraphs:0, tables:0, lists:0
pt_BR 15. start:2686 paragraphs:0, tables:0, lists:0
en 15.1. start:2685 paragraphs:6, tables:3, lists:0
pt_BR 15.1. start:2688 paragraphs:6, tables:3, lists:0
en 15.2. start:2729 paragraphs:2, tables:1, lists:1
pt_BR 15.2. start:2732 paragraphs:2, tables:1, lists:1
en 16. start:2741 paragraphs:1, tables:0, lists:0
pt_BR 16. start:2744 paragraphs:3, tables:0, lists:0
# end of comparison
